scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.123150110244751,True,53.35,0.81,2025-10-21T08:54:08.965837,0.3,0.9,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1396825313568115,True,45.27,0.65,2025-10-21T08:54:17.363306,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145869016647339,True,42.91,0.66,2025-10-21T08:54:25.750783,0.55,0.7,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135559558868408,True,38.92,0.67,2025-10-21T08:54:34.118156,0.62,0.58,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.12263822555542,True,60.53,0.82,2025-10-21T08:54:42.497003,0.35,0.85,15.0
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1381659507751465,True,37.95,0.65,2025-10-21T08:54:50.895619,0.48,0.76,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132609128952026,True,78.14,0.84,2025-10-21T08:54:59.279439,0.45,0.8,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.122979640960693,True,77.5,0.83,2025-10-21T08:55:07.647521,0.4,0.85,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.164387226104736,False,74.73,0.53,2025-10-21T08:55:16.045862,0.88,0.3,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.150912523269653,False,96.89,0.53,2025-10-21T08:55:24.459508,0.92,0.2,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130101919174194,True,31.79,0.65,2025-10-21T08:55:32.845914,0.48,0.78,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123849868774414,True,26.18,0.65,2025-10-21T08:55:41.224779,0.5,0.75,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.156376123428345,False,37.35,0.46,2025-10-21T08:55:50.635221,0.55,0.7,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.126660346984863,True,71.88,0.84,2025-10-21T08:55:59.015426,0.45,0.8,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126204013824463,False,77.85,0.66,2025-10-21T08:56:07.377180,0.55,0.7,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1418914794921875,True,26.42,0.67,2025-10-21T08:56:15.764343,0.62,0.58,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1469457149505615,True,63.24,0.81,2025-10-21T08:56:24.154555,0.3,0.9,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150919437408447,True,44.14,0.83,2025-10-21T08:56:32.563099,0.4,0.85,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1342573165893555,True,55.96,0.82,2025-10-21T08:56:40.951337,0.35,0.88,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14684796333313,True,46.36,0.65,2025-10-21T08:56:49.354689,0.5,0.75,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.113352298736572,True,16.33,0.48,2025-10-21T08:56:57.724432,0.65,0.55,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.157933712005615,True,45.43,0.65,2025-10-21T08:57:06.124613,0.48,0.76,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12175726890564,False,90.41,0.67,2025-10-21T08:57:14.504331,0.58,0.68,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154918193817139,True,30.44,0.65,2025-10-21T08:57:22.904913,0.52,0.73,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142340898513794,True,49.62,0.67,2025-10-21T08:57:31.292942,0.6,0.6,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1334357261657715,True,48.34,0.82,2025-10-21T08:57:39.669265,0.35,0.85,15.0
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.123013973236084,False,47.98,0.53,2025-10-21T08:57:48.049151,0.92,0.2,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.138441324234009,False,90.23,0.53,2025-10-21T08:57:56.440411,0.88,0.3,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146951198577881,True,36.29,0.65,2025-10-21T08:58:04.829997,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146644353866577,True,120.75,0.66,2025-10-21T08:58:13.232467,0.55,0.65,280.0
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1326940059661865,True,37.32,0.65,2025-10-21T08:58:21.623924,0.52,0.72,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131370782852173,True,35.54,0.65,2025-10-21T08:58:30.006195,0.5,0.75,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1468048095703125,True,45.7,0.67,2025-10-21T08:58:39.403828,0.62,0.58,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147724390029907,False,95.88,0.65,2025-10-21T08:58:47.801893,0.48,0.76,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136362791061401,False,168.69,0.84,2025-10-21T08:58:56.195444,0.45,0.8,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.126486778259277,False,80.93,0.53,2025-10-21T08:59:04.578366,0.92,0.2,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122713804244995,False,82.28,0.67,2025-10-21T08:59:12.943833,0.6,0.6,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.157052755355835,False,109.78,0.65,2025-10-21T08:59:21.357836,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1314263343811035,True,77.3,0.81,2025-10-21T08:59:29.745372,0.3,0.9,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15230131149292,True,49.79,0.65,2025-10-21T08:59:38.125894,0.5,0.75,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.109999179840088,True,27.16,0.65,2025-10-21T08:59:46.473068,0.52,0.73,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11196756362915,True,43.75,0.67,2025-10-21T08:59:54.842010,0.58,0.68,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.139759540557861,True,27.49,0.48,2025-10-21T09:00:03.223260,0.65,0.55,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123003959655762,True,40.91,0.66,2025-10-21T09:00:11.579611,0.55,0.7,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.123636960983276,True,32.6,0.53,2025-10-21T09:00:19.952522,0.88,0.3,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130434513092041,True,115.64,0.66,2025-10-21T09:00:28.328678,0.55,0.65,280.0
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.152187347412109,True,53.94,0.82,2025-10-21T09:00:36.716124,0.35,0.88,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.137493848800659,True,23.04,0.46,2025-10-21T09:00:45.089305,0.55,0.7,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142659664154053,True,45.43,0.83,2025-10-21T09:00:53.464777,0.4,0.85,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.089946985244751,False,83.22,0.65,2025-10-21T09:01:01.796293,0.5,0.75,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.159430980682373,True,50.8,0.82,2025-10-21T09:01:10.204922,0.35,0.85,15.0
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140355110168457,True,46.39,0.65,2025-10-21T09:01:18.578915,0.52,0.72,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.107778072357178,False,92.02,0.53,2025-10-21T09:01:27.907930,0.92,0.2,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11053991317749,False,93.15,0.65,2025-10-21T09:01:36.256889,0.48,0.76,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.109601736068726,True,27.69,0.65,2025-10-21T09:01:44.576307,0.48,0.78,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.097779989242554,False,118.75,0.67,2025-10-21T09:01:52.921366,0.6,0.6,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.089520215988159,True,38.87,0.67,2025-10-21T09:02:01.243180,0.58,0.68,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1010582447052,True,45.36,0.66,2025-10-21T09:02:09.591678,0.55,0.7,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.10205602645874,True,34.5,0.46,2025-10-21T09:02:17.917982,0.55,0.7,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13784384727478,True,78.86,0.82,2025-10-21T09:02:26.285291,0.35,0.88,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.0830442905426025,True,26.95,0.67,2025-10-21T09:02:34.615167,0.62,0.58,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.061025619506836,True,31.69,0.65,2025-10-21T09:02:42.936900,0.52,0.72,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143120050430298,False,91.24,0.65,2025-10-21T09:02:51.326968,0.52,0.73,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.128185510635376,True,24.21,0.48,2025-10-21T09:02:59.698368,0.65,0.55,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154873371124268,True,123.39,0.66,2025-10-21T09:03:08.113440,0.55,0.65,280.0
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1310133934021,True,47.4,0.81,2025-10-21T09:03:16.494736,0.3,0.9,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144663333892822,True,79.3,0.82,2025-10-21T09:03:24.896656,0.35,0.85,15.0
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1661412715911865,True,44.42,0.83,2025-10-21T09:03:33.304961,0.4,0.85,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15116286277771,True,49.27,0.65,2025-10-21T09:03:41.696379,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.161486625671387,True,43.93,0.65,2025-10-21T09:03:50.099603,0.5,0.75,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.119788885116577,True,75.38,0.84,2025-10-21T09:03:58.460826,0.45,0.8,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.1374266147613525,True,21.97,0.53,2025-10-21T09:04:06.850655,0.88,0.3,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139519691467285,False,53.33,0.66,2025-10-21T09:04:21.348753,0.55,0.7,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.120708703994751,True,61.74,0.84,2025-10-21T09:04:29.717131,0.45,0.8,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130019664764404,True,58.87,0.81,2025-10-21T09:04:38.097001,0.3,0.9,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.159771203994751,False,111.99,0.67,2025-10-21T09:04:46.481965,0.58,0.68,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.148123025894165,True,15.61,0.53,2025-10-21T09:04:54.883115,0.88,0.3,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130663156509399,True,47.09,0.65,2025-10-21T09:05:03.251757,0.48,0.78,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.138932943344116,True,70.12,0.82,2025-10-21T09:05:11.636313,0.35,0.85,15.0
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1175217628479,True,122.55,0.66,2025-10-21T09:05:19.986313,0.55,0.65,280.0
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146162748336792,True,53.91,0.83,2025-10-21T09:05:28.391590,0.4,0.85,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140838623046875,True,63.65,0.82,2025-10-21T09:05:36.783783,0.35,0.88,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147089719772339,True,42.06,0.65,2025-10-21T09:05:45.162571,0.5,0.75,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136875152587891,True,42.5,0.67,2025-10-21T09:05:53.547215,0.62,0.58,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127401351928711,True,27.93,0.65,2025-10-21T09:06:01.934376,0.52,0.72,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145966529846191,False,61.23,0.65,2025-10-21T09:06:10.323737,0.52,0.73,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139955043792725,True,38.31,0.67,2025-10-21T09:06:18.705924,0.6,0.6,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136334657669067,True,26.21,0.65,2025-10-21T09:06:27.072074,0.48,0.76,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.1196794509887695,True,17.98,0.46,2025-10-21T09:06:35.453304,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148440599441528,False,73.36,0.65,2025-10-21T09:06:43.851953,0.5,0.75,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.145938873291016,True,22.05,0.48,2025-10-21T09:06:52.250174,0.65,0.55,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.150763750076294,True,15.21,0.53,2025-10-21T09:07:00.650112,0.92,0.2,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.156582832336426,True,25.63,0.66,2025-10-21T09:07:10.058598,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1345813274383545,False,96.38,0.65,2025-10-21T09:07:18.449815,0.5,0.75,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141536712646484,True,25.01,0.67,2025-10-21T09:07:26.846688,0.62,0.58,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.154513835906982,True,16.34,0.48,2025-10-21T09:07:35.256559,0.65,0.55,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116541147232056,True,29.59,0.65,2025-10-21T09:07:43.629760,0.52,0.73,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.081472396850586,True,121.5,0.66,2025-10-21T09:07:51.943185,0.55,0.65,280.0
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100137710571289,True,33.27,0.65,2025-10-21T09:08:00.288087,0.48,0.78,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.114607572555542,True,55.2,0.83,2025-10-21T09:08:08.615209,0.4,0.85,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154838562011719,True,31.13,0.65,2025-10-21T09:08:17.026679,0.48,0.76,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.164402484893799,True,46.58,0.67,2025-10-21T09:08:25.433218,0.58,0.68,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129053831100464,True,44.01,0.81,2025-10-21T09:08:33.815843,0.3,0.9,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.139192581176758,False,93.6,0.46,2025-10-21T09:08:42.216394,0.55,0.7,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.143286943435669,True,33.28,0.53,2025-10-21T09:08:50.614750,0.88,0.3,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120246887207031,False,62.11,0.67,2025-10-21T09:08:58.987955,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1409666538238525,False,138.27,0.84,2025-10-21T09:09:07.366003,0.45,0.8,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142498254776001,False,51.25,0.65,2025-10-21T09:09:15.748832,0.5,0.75,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140694618225098,True,48.1,0.65,2025-10-21T09:09:24.147103,0.52,0.72,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.15811562538147,True,73.54,0.82,2025-10-21T09:09:32.555421,0.35,0.85,15.0
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.1112380027771,True,16.41,0.53,2025-10-21T09:09:40.922412,0.92,0.2,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.145308971405029,True,51.48,0.82,2025-10-21T09:09:49.314687,0.35,0.88,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.14006495475769,True,21.55,0.53,2025-10-21T09:09:58.701561,0.88,0.3,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146384954452515,True,119.84,0.66,2025-10-21T09:10:07.106052,0.55,0.65,280.0
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13104772567749,True,35.84,0.67,2025-10-21T09:10:15.478218,0.58,0.68,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126372337341309,False,104.1,0.65,2025-10-21T09:10:23.856285,0.48,0.78,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151418685913086,True,36.81,0.67,2025-10-21T09:10:32.249304,0.62,0.58,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.142923355102539,False,35.19,0.48,2025-10-21T09:10:40.651497,0.65,0.55,
