episode,iteration,expected,proposed,match,success,latency_ms,resource_usage
5,18,AES_256_GCM,AES_256_GCM,True,True,25.91,0.38
5,18,AES_192,AES_192,True,True,27.91,0.38
5,18,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,28.38,0.38
5,18,FALLBACK_AES,FALLBACK_AES,True,True,13.19,0.35
5,19,QKD_BB84,QKD_BB84,True,True,48.98,0.85
5,19,QKD_E91,QKD_DECOY,False,True,67.09,0.91
5,19,QKD_CV-QKD,QKD_CV-QKD,True,True,50.89,0.91
5,19,QKD_MDI-QKD,QKD_MDI-QKD,True,True,73.68,0.91
5,19,QKD_DECOY,QKD_DECOY,True,True,45.97,0.91
5,19,PQC_KYBER,PQC_KYBER,True,True,34.65,0.66
5,19,PQC_DILITHIUM,PQC_DILITHIUM,True,True,49.6,0.65
5,19,PQC_NTRU,PQC_SABER,False,False,146.86,0.74
5,19,PQC_SABER,PQC_SABER,True,True,34.12,0.65
5,19,PQC_FALCON,PQC_FALCON,True,True,41.59,0.68
5,19,PQC_SPHINCS,PQC_SPHINCS,True,True,37.26,0.66
5,19,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,61.6,0.91
5,19,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,48.66,0.7
5,19,HYBRID_ECC_PQC,PQC_DILITHIUM,False,False,171.46,0.76
5,19,RSA_4096,RSA_4096,True,True,27.62,0.51
5,19,ECC_521,ECC_521,True,True,22.7,0.49
5,19,AES_256_GCM,AES_256_GCM,True,True,16.83,0.37
5,19,AES_192,QKD_CV-QKD,False,True,63.6,0.86
5,19,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,31.35,0.4
5,19,FALLBACK_AES,FALLBACK_AES,True,True,18.79,0.33
5,20,QKD_BB84,QKD_BB84,True,True,61.09,0.91
5,20,QKD_E91,QKD_E91,True,True,58.49,0.85
5,20,QKD_CV-QKD,PQC_KYBER,False,False,171.17,0.75
5,20,QKD_MDI-QKD,HYBRID_RSA_PQC,False,False,174.59,0.77
5,20,QKD_DECOY,QKD_DECOY,True,True,64.32,0.87
5,20,PQC_KYBER,PQC_KYBER,True,True,48.02,0.66
5,20,PQC_DILITHIUM,PQC_DILITHIUM,True,True,47.51,0.71
5,20,PQC_NTRU,PQC_NTRU,True,True,37.27,0.68
5,20,PQC_SABER,PQC_SABER,True,True,28.87,0.7
5,20,PQC_FALCON,PQC_FALCON,True,True,36.78,0.68
5,20,PQC_SPHINCS,PQC_SPHINCS,True,True,27.77,0.7
5,20,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,63.02,0.9
5,20,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,47.96,0.69
5,20,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,30.31,0.67
5,20,RSA_4096,RSA_4096,True,True,32.37,0.51
5,20,ECC_521,ECC_521,True,True,22.1,0.5
5,20,AES_256_GCM,AES_256_GCM,True,True,20.64,0.37
5,20,AES_192,AES_192,True,True,28.78,0.38
5,20,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,25.03,0.42
5,20,FALLBACK_AES,FALLBACK_AES,True,True,11.45,0.38
5,21,QKD_BB84,QKD_BB84,True,True,45.78,0.86
5,21,QKD_E91,QKD_E91,True,True,56.78,0.9
5,21,QKD_CV-QKD,PQC_KYBER,False,True,38.63,0.7
5,21,QKD_MDI-QKD,QKD_MDI-QKD,True,True,48.84,0.89
5,21,QKD_DECOY,QKD_DECOY,True,True,67.8,0.88
5,21,PQC_KYBER,PQC_KYBER,True,True,33.6,0.66
5,21,PQC_DILITHIUM,PQC_DILITHIUM,True,True,35.29,0.7
5,21,PQC_NTRU,PQC_NTRU,True,True,44.21,0.68
5,21,PQC_SABER,PQC_SABER,True,True,33.41,0.71
5,21,PQC_FALCON,PQC_FALCON,True,True,27.06,0.68
5,21,PQC_SPHINCS,PQC_SPHINCS,True,True,35.66,0.69
5,21,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,48.07,0.9
5,21,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,37.22,0.69
5,21,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,33.79,0.67
5,21,RSA_4096,RSA_4096,True,True,21.73,0.5
5,21,ECC_521,ECC_521,True,True,27.14,0.51
5,21,AES_256_GCM,AES_256_GCM,True,True,27.8,0.33
5,21,AES_192,AES_192,True,True,11.66,0.38
5,21,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,28.78,0.39
5,21,FALLBACK_AES,FALLBACK_AES,True,True,21.61,0.35
5,22,QKD_BB84,QKD_BB84,True,True,53.92,0.86
5,22,QKD_E91,PQC_KYBER,False,True,25.58,0.67
5,22,QKD_CV-QKD,QKD_CV-QKD,True,True,51.75,0.89
5,22,QKD_MDI-QKD,QKD_MDI-QKD,True,True,63.41,0.86
5,22,QKD_DECOY,QKD_DECOY,True,True,47.87,0.86
5,22,PQC_KYBER,PQC_KYBER,True,True,26.55,0.7
5,22,PQC_DILITHIUM,PQC_DILITHIUM,True,False,129.99,0.74
5,22,PQC_NTRU,PQC_NTRU,True,True,26.27,0.7
5,22,PQC_SABER,PQC_SABER,True,True,36.02,0.66
5,22,PQC_FALCON,PQC_FALCON,True,True,31.09,0.67
5,22,PQC_SPHINCS,PQC_SPHINCS,True,True,27.08,0.68
5,22,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,56.33,0.86
5,22,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,47.76,0.71
5,22,HYBRID_ECC_PQC,CHACHA20_POLY1305,False,True,17.6,0.43
5,22,RSA_4096,RSA_4096,True,True,29.13,0.53
5,22,ECC_521,ECC_521,True,True,35.7,0.46
5,22,AES_256_GCM,AES_256_GCM,True,True,19.28,0.37
5,22,AES_192,AES_192,True,True,26.99,0.37
5,22,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,12.08,0.4
5,22,FALLBACK_AES,FALLBACK_AES,True,True,17.98,0.35
5,23,QKD_BB84,QKD_BB84,True,True,47.48,0.86
5,23,QKD_E91,QKD_E91,True,True,47.8,0.87
5,23,QKD_CV-QKD,QKD_CV-QKD,True,True,61.87,0.86
5,23,QKD_MDI-QKD,QKD_MDI-QKD,True,True,61.84,0.85
5,23,QKD_DECOY,QKD_DECOY,True,True,56.59,0.89
5,23,PQC_KYBER,ECC_521,False,False,132.29,0.54
5,23,PQC_DILITHIUM,PQC_DILITHIUM,True,True,28.35,0.68
5,23,PQC_NTRU,PQC_NTRU,True,True,33.18,0.65
5,23,PQC_SABER,PQC_SABER,True,True,26.41,0.65
5,23,PQC_FALCON,PQC_FALCON,True,True,43.11,0.71
5,23,PQC_SPHINCS,PQC_SPHINCS,True,True,32.42,0.67
5,23,HYBRID_QKD_PQC,QKD_MDI-QKD,False,False,261.82,0.97
5,23,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,40.07,0.67
5,23,HYBRID_ECC_PQC,QKD_E91,False,False,242.31,0.94
5,23,RSA_4096,RSA_4096,True,True,32.97,0.5
5,23,ECC_521,ECC_521,True,True,19.08,0.48
5,23,AES_256_GCM,PQC_FALCON,False,False,156.26,0.75
5,23,AES_192,AES_192,True,True,25.58,0.35
5,23,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,18.2,0.39
5,23,FALLBACK_AES,FALLBACK_AES,True,True,24.59,0.33
5,24,QKD_BB84,QKD_BB84,True,True,53.65,0.88
5,24,QKD_E91,QKD_E91,True,True,53.86,0.86
5,24,QKD_CV-QKD,QKD_CV-QKD,True,True,52.61,0.86
5,24,QKD_MDI-QKD,QKD_MDI-QKD,True,True,61.18,0.9
5,24,QKD_DECOY,QKD_DECOY,True,True,49.65,0.9
5,24,PQC_KYBER,PQC_KYBER,True,True,46.34,0.69
5,24,PQC_DILITHIUM,PQC_DILITHIUM,True,True,31.25,0.7
5,24,PQC_NTRU,PQC_NTRU,True,True,45.56,0.7
5,24,PQC_SABER,PQC_SABER,True,True,39.11,0.67
5,24,PQC_FALCON,PQC_FALCON,True,True,26.87,0.66
5,24,PQC_SPHINCS,PQC_SPHINCS,True,True,45.66,0.68
5,24,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,74.7,0.85
5,24,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,31.43,0.67
5,24,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,39.6,0.67
5,24,RSA_4096,RSA_4096,True,True,34.66,0.53
5,24,ECC_521,ECC_521,True,True,35.03,0.5
5,24,AES_256_GCM,AES_256_GCM,True,True,16.67,0.34
5,24,AES_192,AES_192,True,True,26.14,0.37
5,24,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,28.94,0.39
5,24,FALLBACK_AES,FALLBACK_AES,True,True,13.64,0.33
5,25,QKD_BB84,QKD_BB84,True,False,294.52,0.98
5,25,QKD_E91,QKD_E91,True,True,70.99,0.91
5,25,QKD_CV-QKD,QKD_CV-QKD,True,True,68.67,0.86
5,25,QKD_MDI-QKD,QKD_MDI-QKD,True,True,74.84,0.89
5,25,QKD_DECOY,QKD_DECOY,True,True,48.42,0.88
5,25,PQC_KYBER,PQC_KYBER,True,True,42.57,0.7
5,25,PQC_DILITHIUM,PQC_DILITHIUM,True,True,42.41,0.67
5,25,PQC_NTRU,PQC_NTRU,True,True,38.91,0.68
5,25,PQC_SABER,PQC_SABER,True,True,27.68,0.65
5,25,PQC_FALCON,PQC_FALCON,True,True,47.04,0.69
5,25,PQC_SPHINCS,PQC_SPHINCS,True,True,27.0,0.67
5,25,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,53.95,0.85
5,25,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,38.29,0.7
5,25,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,25.79,0.71
5,25,RSA_4096,PQC_NTRU,False,True,28.15,0.66
5,25,ECC_521,ECC_521,True,True,22.06,0.5
5,25,AES_256_GCM,AES_256_GCM,True,True,27.59,0.34
5,25,AES_192,PQC_NTRU,False,True,33.44,0.69
5,25,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,15.14,0.39
5,25,FALLBACK_AES,FALLBACK_AES,True,True,14.52,0.37
5,26,QKD_BB84,QKD_BB84,True,True,56.22,0.91
5,26,QKD_E91,QKD_E91,True,True,46.78,0.91
5,26,QKD_CV-QKD,QKD_CV-QKD,True,True,49.68,0.9
5,26,QKD_MDI-QKD,QKD_BB84,False,True,74.27,0.9
5,26,QKD_DECOY,QKD_DECOY,True,True,46.18,0.87
5,26,PQC_KYBER,PQC_KYBER,True,True,30.98,0.66
5,26,PQC_DILITHIUM,PQC_DILITHIUM,True,True,43.6,0.65
5,26,PQC_NTRU,PQC_NTRU,True,True,42.42,0.68
5,26,PQC_SABER,PQC_SABER,True,True,33.22,0.71
5,26,PQC_FALCON,PQC_FALCON,True,True,38.31,0.68
5,26,PQC_SPHINCS,ECC_521,False,True,20.86,0.47
5,26,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,54.63,0.89
5,26,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,40.67,0.67
5,26,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,False,159.91,0.76
5,26,RSA_4096,RSA_4096,True,True,24.84,0.53
5,26,ECC_521,ECC_521,True,True,24.28,0.49
5,26,AES_256_GCM,AES_256_GCM,True,True,14.69,0.39
5,26,AES_192,QKD_DECOY,False,True,59.41,0.85
5,26,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,26.68,0.43
5,26,FALLBACK_AES,FALLBACK_AES,True,True,24.98,0.36
5,27,QKD_BB84,QKD_BB84,True,True,45.85,0.87
5,27,QKD_E91,QKD_E91,True,True,74.99,0.9
5,27,QKD_CV-QKD,QKD_CV-QKD,True,True,53.56,0.86
5,27,QKD_MDI-QKD,QKD_MDI-QKD,True,True,55.45,0.89
5,27,QKD_DECOY,QKD_DECOY,True,True,66.64,0.88
5,27,PQC_KYBER,PQC_KYBER,True,True,26.23,0.65
5,27,PQC_DILITHIUM,PQC_DILITHIUM,True,True,33.93,0.67
5,27,PQC_NTRU,PQC_NTRU,True,True,47.99,0.69
5,27,PQC_SABER,PQC_SABER,True,True,36.54,0.69
5,27,PQC_FALCON,PQC_FALCON,True,True,28.76,0.7
5,27,PQC_SPHINCS,PQC_SPHINCS,True,True,42.76,0.65
5,27,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,49.65,0.91
5,27,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,39.28,0.69
5,27,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,46.36,0.66
5,27,RSA_4096,RSA_4096,True,True,37.95,0.5
5,27,ECC_521,ECC_521,True,True,29.52,0.46
5,27,AES_256_GCM,AES_256_GCM,True,True,21.44,0.36
5,27,AES_192,AES_192,True,True,13.36,0.38
5,27,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,28.9,0.38
5,27,FALLBACK_AES,FALLBACK_AES,True,True,25.3,0.35
5,28,QKD_BB84,QKD_BB84,True,True,57.83,0.89
5,28,QKD_E91,QKD_E91,True,True,47.91,0.9
5,28,QKD_CV-QKD,QKD_CV-QKD,True,True,54.58,0.86
5,28,QKD_MDI-QKD,QKD_MDI-QKD,True,True,74.52,0.9
5,28,QKD_DECOY,QKD_DECOY,True,True,65.97,0.88
5,28,PQC_KYBER,PQC_FALCON,False,True,32.16,0.66
5,28,PQC_DILITHIUM,PQC_DILITHIUM,True,True,48.0,0.67
5,28,PQC_NTRU,PQC_NTRU,True,True,29.87,0.68
5,28,PQC_SABER,PQC_SABER,True,True,42.82,0.65
5,28,PQC_FALCON,CHACHA20_POLY1305,False,True,30.29,0.41
5,28,PQC_SPHINCS,PQC_SPHINCS,True,True,38.25,0.66
5,28,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,62.11,0.87
5,28,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,30.0,0.7
5,28,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,37.1,0.66
5,28,RSA_4096,RSA_4096,True,True,33.16,0.54
5,28,ECC_521,ECC_521,True,True,29.68,0.5
5,28,AES_256_GCM,AES_256_GCM,True,True,24.83,0.38
5,28,AES_192,AES_192,True,True,16.03,0.34
5,28,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,15.38,0.38
5,28,FALLBACK_AES,HYBRID_RSA_PQC,False,True,30.32,0.68
5,29,QKD_BB84,QKD_BB84,True,True,61.24,0.87
5,29,QKD_E91,QKD_E91,True,True,64.01,0.89
5,29,QKD_CV-QKD,QKD_CV-QKD,True,True,74.61,0.87
5,29,QKD_MDI-QKD,QKD_MDI-QKD,True,True,64.02,0.87
5,29,QKD_DECOY,QKD_DECOY,True,True,60.14,0.87
5,29,PQC_KYBER,PQC_KYBER,True,True,38.72,0.66
5,29,PQC_DILITHIUM,QKD_BB84,False,False,263.3,1.0
5,29,PQC_NTRU,PQC_DILITHIUM,False,False,184.79,0.72
5,29,PQC_SABER,PQC_SABER,True,True,43.94,0.67
5,29,PQC_FALCON,PQC_FALCON,True,True,42.56,0.7
5,29,PQC_SPHINCS,PQC_FALCON,False,True,26.47,0.67
5,29,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,47.59,0.85
5,29,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,30.41,0.69
5,29,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,41.4,0.7
5,29,RSA_4096,QKD_BB84,False,True,63.81,0.89
5,29,ECC_521,ECC_521,True,True,25.42,0.49
5,29,AES_256_GCM,AES_256_GCM,True,True,28.55,0.37
5,29,AES_192,AES_192,True,True,26.27,0.39
5,29,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,12.4,0.39
5,29,FALLBACK_AES,FALLBACK_AES,True,True,12.24,0.34
5,30,QKD_BB84,QKD_BB84,True,True,47.76,0.91
5,30,QKD_E91,QKD_E91,True,True,54.25,0.86
5,30,QKD_CV-QKD,QKD_CV-QKD,True,True,63.58,0.9
5,30,QKD_MDI-QKD,QKD_MDI-QKD,True,True,52.05,0.88
5,30,QKD_DECOY,QKD_DECOY,True,True,50.02,0.91
5,30,PQC_KYBER,PQC_KYBER,True,True,25.24,0.68
5,30,PQC_DILITHIUM,PQC_DILITHIUM,True,True,41.94,0.65
5,30,PQC_NTRU,PQC_NTRU,True,True,44.05,0.68
5,30,PQC_SABER,PQC_SABER,True,True,49.43,0.69
5,30,PQC_FALCON,PQC_FALCON,True,True,44.5,0.69
5,30,PQC_SPHINCS,HYBRID_ECC_PQC,False,True,45.66,0.69
5,30,HYBRID_QKD_PQC,PQC_KYBER,False,True,27.39,0.67
5,30,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,33.2,0.69
5,30,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,45.51,0.69
5,30,RSA_4096,RSA_4096,True,True,21.01,0.5
5,30,ECC_521,ECC_521,True,True,27.12,0.48
5,30,AES_256_GCM,AES_256_GCM,True,True,15.25,0.35
5,30,AES_192,AES_192,True,True,24.42,0.35
5,30,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.17,0.38
5,30,FALLBACK_AES,FALLBACK_AES,True,True,24.23,0.35
5,31,QKD_BB84,QKD_BB84,True,True,66.1,0.89
5,31,QKD_E91,QKD_E91,True,True,52.0,0.85
5,31,QKD_CV-QKD,QKD_CV-QKD,True,True,73.35,0.86
5,31,QKD_MDI-QKD,QKD_MDI-QKD,True,True,67.24,0.88
5,31,QKD_DECOY,QKD_DECOY,True,True,53.39,0.86
5,31,PQC_KYBER,PQC_KYBER,True,True,29.95,0.68
5,31,PQC_DILITHIUM,PQC_DILITHIUM,True,True,38.86,0.7
5,31,PQC_NTRU,PQC_NTRU,True,True,31.87,0.66
5,31,PQC_SABER,PQC_SABER,True,True,32.5,0.69
5,31,PQC_FALCON,PQC_FALCON,True,True,46.0,0.69
5,31,PQC_SPHINCS,PQC_SPHINCS,True,True,31.1,0.65
5,31,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,46.02,0.9
5,31,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,29.19,0.7
5,31,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,34.33,0.66
5,31,RSA_4096,RSA_4096,True,True,33.8,0.5
5,31,ECC_521,AES_256_GCM,False,False,91.24,0.4
5,31,AES_256_GCM,AES_256_GCM,True,True,10.34,0.36
5,31,AES_192,AES_192,True,True,16.62,0.37
5,31,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,24.4,0.41
5,31,FALLBACK_AES,FALLBACK_AES,True,True,27.39,0.38
5,32,QKD_BB84,QKD_BB84,True,True,53.74,0.87
5,32,QKD_E91,QKD_E91,True,True,68.91,0.85
5,32,QKD_CV-QKD,QKD_CV-QKD,True,True,65.65,0.88
5,32,QKD_MDI-QKD,QKD_MDI-QKD,True,True,45.3,0.89
5,32,QKD_DECOY,QKD_DECOY,True,True,63.64,0.88
5,32,PQC_KYBER,PQC_KYBER,True,True,26.44,0.67
5,32,PQC_DILITHIUM,HYBRID_QKD_PQC,False,True,69.85,0.89
5,32,PQC_NTRU,PQC_NTRU,True,True,46.88,0.68
5,32,PQC_SABER,PQC_SABER,True,True,44.46,0.68
5,32,PQC_FALCON,PQC_FALCON,True,True,32.72,0.69
5,32,PQC_SPHINCS,PQC_SPHINCS,True,True,29.36,0.68
5,32,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,70.54,0.89
5,32,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,42.45,0.7
5,32,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,43.49,0.65
5,32,RSA_4096,QKD_BB84,False,False,197.29,0.98
5,32,ECC_521,ECC_521,True,True,18.08,0.48
5,32,AES_256_GCM,AES_256_GCM,True,True,17.41,0.39
5,32,AES_192,AES_192,True,True,25.73,0.35
5,32,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.82,0.37
5,32,FALLBACK_AES,FALLBACK_AES,True,True,21.89,0.37
5,33,QKD_BB84,QKD_BB84,True,True,46.8,0.9
5,33,QKD_E91,QKD_E91,True,True,62.55,0.89
5,33,QKD_CV-QKD,QKD_CV-QKD,True,True,49.38,0.91
5,33,QKD_MDI-QKD,QKD_MDI-QKD,True,True,67.94,0.89
5,33,QKD_DECOY,QKD_DECOY,True,True,60.61,0.89
5,33,PQC_KYBER,PQC_KYBER,True,True,34.43,0.66
5,33,PQC_DILITHIUM,PQC_DILITHIUM,True,True,30.66,0.67
5,33,PQC_NTRU,PQC_NTRU,True,True,30.34,0.65
5,33,PQC_SABER,PQC_SABER,True,True,26.32,0.65
5,33,PQC_FALCON,PQC_FALCON,True,True,30.91,0.7
5,33,PQC_SPHINCS,QKD_MDI-QKD,False,True,61.19,0.85
5,33,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,60.28,0.85
5,33,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,26.02,0.71
5,33,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,30.15,0.67
5,33,RSA_4096,RSA_4096,True,True,39.01,0.54
5,33,ECC_521,ECC_521,True,True,30.39,0.5
5,33,AES_256_GCM,AES_256_GCM,True,True,24.13,0.38
5,33,AES_192,AES_192,True,True,11.87,0.34
5,33,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,22.19,0.39
5,33,FALLBACK_AES,FALLBACK_AES,True,True,17.39,0.36
5,34,QKD_BB84,QKD_BB84,True,True,65.84,0.89
5,34,QKD_E91,QKD_E91,True,True,51.72,0.87
5,34,QKD_CV-QKD,QKD_CV-QKD,True,True,68.12,0.9
5,34,QKD_MDI-QKD,QKD_MDI-QKD,True,True,61.15,0.9
5,34,QKD_DECOY,QKD_DECOY,True,True,54.2,0.86
5,34,PQC_KYBER,PQC_KYBER,True,True,48.79,0.68
5,34,PQC_DILITHIUM,PQC_DILITHIUM,True,True,32.11,0.65
5,34,PQC_NTRU,QKD_BB84,False,False,260.51,0.95
5,34,PQC_SABER,PQC_SABER,True,True,28.91,0.66
5,34,PQC_FALCON,PQC_FALCON,True,True,46.45,0.68
5,34,PQC_SPHINCS,PQC_SPHINCS,True,True,28.73,0.69
5,34,HYBRID_QKD_PQC,QKD_BB84,False,True,66.22,0.87
5,34,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,37.24,0.66
5,34,HYBRID_ECC_PQC,QKD_DECOY,False,True,69.46,0.86
5,34,RSA_4096,RSA_4096,True,True,39.8,0.51
5,34,ECC_521,ECC_521,True,True,30.92,0.51
5,34,AES_256_GCM,AES_256_GCM,True,True,14.22,0.34
5,34,AES_192,AES_192,True,True,13.47,0.34
5,34,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,16.14,0.39
5,34,FALLBACK_AES,FALLBACK_AES,True,True,15.0,0.34
5,35,QKD_BB84,QKD_BB84,True,True,67.67,0.88
5,35,QKD_E91,QKD_E91,True,True,69.47,0.85
5,35,QKD_CV-QKD,QKD_CV-QKD,True,True,56.54,0.91
5,35,QKD_MDI-QKD,QKD_MDI-QKD,True,True,70.73,0.91
5,35,QKD_DECOY,QKD_DECOY,True,True,70.06,0.88
5,35,PQC_KYBER,PQC_KYBER,True,True,45.98,0.68
5,35,PQC_DILITHIUM,PQC_FALCON,False,False,133.32,0.73
5,35,PQC_NTRU,PQC_NTRU,True,True,28.48,0.68
5,35,PQC_SABER,PQC_SABER,True,True,46.47,0.71
5,35,PQC_FALCON,PQC_FALCON,True,True,31.46,0.65
5,35,PQC_SPHINCS,PQC_SPHINCS,True,True,43.82,0.67
5,35,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,69.14,0.88
5,35,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,25.76,0.69
5,35,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,46.58,0.66
5,35,RSA_4096,PQC_NTRU,False,True,34.13,0.65
5,35,ECC_521,ECC_521,True,False,137.82,0.51
5,35,AES_256_GCM,AES_256_GCM,True,True,28.74,0.38
5,35,AES_192,AES_192,True,True,22.02,0.35
5,35,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,24.49,0.39
5,35,FALLBACK_AES,FALLBACK_AES,True,True,29.06,0.35
5,36,QKD_BB84,QKD_BB84,True,True,51.75,0.85
5,36,QKD_E91,QKD_DECOY,False,False,267.06,0.95
5,36,QKD_CV-QKD,QKD_CV-QKD,True,True,54.06,0.9
5,36,QKD_MDI-QKD,QKD_MDI-QKD,True,True,60.15,0.89
5,36,QKD_DECOY,QKD_DECOY,True,True,73.84,0.9
5,36,PQC_KYBER,PQC_KYBER,True,True,48.16,0.66
5,36,PQC_DILITHIUM,PQC_DILITHIUM,True,True,35.75,0.66
5,36,PQC_NTRU,PQC_NTRU,True,True,26.37,0.67
5,36,PQC_SABER,PQC_SABER,True,True,40.75,0.69
5,36,PQC_FALCON,PQC_FALCON,True,True,29.5,0.68
5,36,PQC_SPHINCS,PQC_SPHINCS,True,False,199.75,0.72
5,36,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,60.27,0.89
5,36,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,31.56,0.67
5,36,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,49.79,0.7
5,36,RSA_4096,RSA_4096,True,True,28.4,0.52
5,36,ECC_521,ECC_521,True,True,26.11,0.48
5,36,AES_256_GCM,AES_256_GCM,True,False,108.21,0.39
5,36,AES_192,AES_192,True,True,15.36,0.33
5,36,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.67,0.41
5,36,FALLBACK_AES,FALLBACK_AES,True,False,86.69,0.4
5,37,QKD_BB84,QKD_BB84,True,True,50.59,0.89
5,37,QKD_E91,QKD_E91,True,True,61.54,0.88
5,37,QKD_CV-QKD,QKD_CV-QKD,True,False,279.88,0.94
5,37,QKD_MDI-QKD,QKD_MDI-QKD,True,True,54.32,0.86
5,37,QKD_DECOY,QKD_DECOY,True,True,73.18,0.86
5,37,PQC_KYBER,PQC_KYBER,True,True,38.63,0.69
5,37,PQC_DILITHIUM,PQC_DILITHIUM,True,True,25.53,0.66
5,37,PQC_NTRU,PQC_NTRU,True,True,42.12,0.68
5,37,PQC_SABER,PQC_SABER,True,True,29.51,0.65
5,37,PQC_FALCON,PQC_FALCON,True,True,43.57,0.68
5,37,PQC_SPHINCS,AES_256_GCM,False,False,117.83,0.38
5,37,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,74.74,0.85
5,37,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,26.1,0.66
5,37,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,46.46,0.69
5,37,RSA_4096,RSA_4096,True,True,25.87,0.53
5,37,ECC_521,ECC_521,True,True,27.07,0.46
5,37,AES_256_GCM,AES_256_GCM,True,True,28.18,0.35
5,37,AES_192,HYBRID_QKD_PQC,False,False,204.23,0.99
5,37,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,24.42,0.38
5,37,FALLBACK_AES,FALLBACK_AES,True,True,20.51,0.35
5,38,QKD_BB84,QKD_BB84,True,True,60.72,0.86
5,38,QKD_E91,QKD_E91,True,True,45.05,0.9
5,38,QKD_CV-QKD,QKD_CV-QKD,True,True,72.45,0.85
5,38,QKD_MDI-QKD,QKD_MDI-QKD,True,True,55.77,0.85
5,38,QKD_DECOY,QKD_DECOY,True,True,52.47,0.87
5,38,PQC_KYBER,PQC_KYBER,True,True,42.6,0.67
5,38,PQC_DILITHIUM,HYBRID_ECC_PQC,False,True,27.55,0.67
