scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136436462402344,True,28.83,0.67,2025-10-22T10:05:35.971830,0.62,0.58,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12008261680603,True,44.11,0.65,2025-10-22T10:05:44.431176,0.48,0.76,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.128732204437256,False,136.5,0.83,2025-10-22T10:05:52.901900,0.35,0.88,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132148504257202,True,35.52,0.66,2025-10-22T10:06:01.364464,0.55,0.7,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121344566345215,False,136.02,0.65,2025-10-22T10:06:09.832438,0.5,0.75,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139254331588745,True,47.76,0.67,2025-10-22T10:06:18.322013,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12289834022522,True,53.84,0.67,2025-10-22T10:06:26.783023,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132152080535889,True,47.45,0.85,2025-10-22T10:06:35.252566,0.48,0.78,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.126596450805664,True,46.59,0.85,2025-10-22T10:06:43.717963,0.45,0.8,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.126871824264526,True,36.12,0.48,2025-10-22T10:06:52.186391,0.65,0.55,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123406171798706,True,34.9,0.65,2025-10-22T10:07:00.648490,0.48,0.78,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132756233215332,True,67.67,0.84,2025-10-22T10:07:09.136727,0.38,0.85,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.125396013259888,True,51.71,0.83,2025-10-22T10:07:17.596536,0.3,0.9,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127944469451904,True,53.96,0.67,2025-10-22T10:07:26.064285,0.58,0.68,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130967140197754,True,39.43,0.65,2025-10-22T10:07:34.528716,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115251302719116,True,52.93,0.67,2025-10-22T10:07:44.482331,0.62,0.58,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133855581283569,True,29.06,0.65,2025-10-22T10:07:52.956870,0.5,0.75,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144436836242676,False,72.49,0.67,2025-10-22T10:08:01.445782,0.58,0.68,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131846904754639,True,30.03,0.67,2025-10-22T10:08:09.918444,0.58,0.68,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129775524139404,True,49.83,0.83,2025-10-22T10:08:18.394148,0.35,0.88,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131904125213623,True,38.42,0.67,2025-10-22T10:08:26.866673,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.123656511306763,True,64.89,0.85,2025-10-22T10:08:35.325949,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13359808921814,False,125.74,0.66,2025-10-22T10:08:43.801549,0.55,0.65,280.0
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.125616073608398,True,78.95,0.84,2025-10-22T10:08:52.276282,0.38,0.85,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130889892578125,True,54.05,0.83,2025-10-22T10:09:00.757443,0.3,0.9,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1152284145355225,True,30.93,0.66,2025-10-22T10:09:09.219215,0.52,0.72,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126536130905151,True,51.92,0.65,2025-10-22T10:09:17.681131,0.48,0.78,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132192373275757,True,33.38,0.66,2025-10-22T10:09:26.151592,0.55,0.7,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135422468185425,True,42.14,0.66,2025-10-22T10:09:34.625972,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136389970779419,False,72.86,0.65,2025-10-22T10:09:43.108750,0.5,0.75,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126049041748047,True,28.48,0.67,2025-10-22T10:09:51.578759,0.6,0.65,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.134954929351807,False,141.36,0.85,2025-10-22T10:10:00.043592,0.45,0.8,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.14136815071106,True,19.54,0.51,2025-10-22T10:10:08.526591,0.88,0.3,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127586841583252,True,50.48,0.65,2025-10-22T10:10:16.996761,0.48,0.76,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.139901161193848,True,27.42,0.48,2025-10-22T10:10:25.492692,0.65,0.55,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13997745513916,True,73.56,0.83,2025-10-22T10:10:35.469846,0.3,0.9,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124727487564087,True,47.73,0.66,2025-10-22T10:10:43.936408,0.55,0.7,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1239707469940186,True,31.25,0.67,2025-10-22T10:10:52.398457,0.62,0.58,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1336445808410645,True,49.72,0.84,2025-10-22T10:11:00.871572,0.38,0.85,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12956166267395,True,40.78,0.65,2025-10-22T10:11:09.341684,0.48,0.76,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1368677616119385,True,73.66,0.83,2025-10-22T10:11:17.822326,0.35,0.88,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128190040588379,True,30.41,0.67,2025-10-22T10:11:26.291289,0.6,0.65,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14292311668396,True,42.09,0.67,2025-10-22T10:11:34.768949,0.58,0.68,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.128019332885742,True,37.27,0.48,2025-10-22T10:11:43.230023,0.65,0.55,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119431257247925,True,36.4,0.66,2025-10-22T10:11:51.686932,0.55,0.7,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143982172012329,False,110.15,0.85,2025-10-22T10:12:00.165475,0.45,0.8,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124123573303223,True,42.14,0.67,2025-10-22T10:12:08.632819,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.120980978012085,True,68.86,0.85,2025-10-22T10:12:17.092281,0.48,0.78,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135125398635864,False,107.9,0.65,2025-10-22T10:12:25.563902,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135350465774536,True,30.41,0.65,2025-10-22T10:12:34.038952,0.5,0.75,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1278276443481445,True,52.39,0.67,2025-10-22T10:12:42.501692,0.58,0.68,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121489763259888,True,43.37,0.65,2025-10-22T10:12:50.955919,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140616178512573,True,114.23,0.66,2025-10-22T10:12:59.440535,0.55,0.65,280.0
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137953281402588,True,49.96,0.66,2025-10-22T10:13:07.931232,0.52,0.72,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.134254455566406,False,99.71,0.51,2025-10-22T10:13:16.411635,0.88,0.3,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1311047077178955,True,101.39,0.66,2025-10-22T10:13:26.381966,0.55,0.65,280.0
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142027854919434,True,53.14,0.67,2025-10-22T10:13:34.873455,0.58,0.68,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130306243896484,True,33.62,0.66,2025-10-22T10:13:43.345967,0.52,0.72,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.124232530593872,True,56.0,0.85,2025-10-22T10:13:51.813651,0.45,0.8,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.121612310409546,True,76.86,0.83,2025-10-22T10:14:00.280955,0.3,0.9,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119613170623779,True,30.8,0.67,2025-10-22T10:14:08.741372,0.6,0.65,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140836238861084,False,119.21,0.67,2025-10-22T10:14:17.220349,0.58,0.68,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120948076248169,True,35.14,0.66,2025-10-22T10:14:25.682747,0.55,0.7,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1362786293029785,True,84.15,0.83,2025-10-22T10:14:34.155181,0.35,0.88,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139064311981201,True,38.29,0.65,2025-10-22T10:14:42.635466,0.5,0.75,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.132601737976074,True,28.72,0.51,2025-10-22T10:14:51.108270,0.88,0.3,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132181882858276,True,50.95,0.65,2025-10-22T10:14:59.575525,0.5,0.75,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.146526098251343,True,38.69,0.48,2025-10-22T10:15:08.059192,0.65,0.55,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124781608581543,True,39.73,0.65,2025-10-22T10:15:16.529806,0.48,0.78,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135566473007202,True,70.07,0.85,2025-10-22T10:15:25.004975,0.48,0.78,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.116106033325195,True,49.65,0.84,2025-10-22T10:15:33.469454,0.38,0.85,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115174770355225,True,35.14,0.66,2025-10-22T10:15:41.922750,0.55,0.7,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130708932876587,True,51.71,0.67,2025-10-22T10:15:50.390023,0.62,0.58,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126604318618774,True,41.77,0.67,2025-10-22T10:15:58.855260,0.6,0.6,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1389689445495605,True,39.65,0.65,2025-10-22T10:16:07.335376,0.48,0.76,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135904550552368,True,50.8,0.83,2025-10-22T10:16:17.312965,0.3,0.9,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131785154342651,True,42.44,0.66,2025-10-22T10:16:25.783129,0.52,0.72,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.146090269088745,False,44.43,0.51,2025-10-22T10:16:34.270430,0.88,0.3,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127591133117676,False,93.33,0.67,2025-10-22T10:16:42.730777,0.62,0.58,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1356658935546875,True,30.91,0.66,2025-10-22T10:16:51.201459,0.55,0.7,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126455307006836,True,31.71,0.67,2025-10-22T10:16:59.672864,0.6,0.65,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120025157928467,True,35.74,0.65,2025-10-22T10:17:08.125747,0.5,0.75,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130876064300537,True,48.77,0.67,2025-10-22T10:17:16.614225,0.6,0.6,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135218381881714,False,84.07,0.66,2025-10-22T10:17:25.096104,0.55,0.7,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129060506820679,True,47.89,0.85,2025-10-22T10:17:33.569935,0.48,0.78,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132464408874512,True,83.13,0.85,2025-10-22T10:17:42.045589,0.45,0.8,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131591081619263,True,36.75,0.65,2025-10-22T10:17:50.525184,0.48,0.78,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135560512542725,True,80.02,0.84,2025-10-22T10:17:58.998941,0.38,0.85,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,['AES_256_GCM'],[],6.138315677642822,True,37.51,0.47,2025-10-22T10:18:07.471092,0.58,0.68,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.131758451461792,False,95.57,0.48,2025-10-22T10:18:15.942321,0.65,0.55,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133077383041382,True,43.81,0.67,2025-10-22T10:18:24.420513,0.58,0.68,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133643388748169,True,30.13,0.65,2025-10-22T10:18:32.907626,0.48,0.76,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135419130325317,True,80.2,0.83,2025-10-22T10:18:41.383512,0.35,0.88,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122251987457275,True,30.26,0.65,2025-10-22T10:18:49.858366,0.5,0.75,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142733573913574,True,106.59,0.66,2025-10-22T10:18:58.335193,0.55,0.65,280.0
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129831314086914,True,57.5,0.83,2025-10-22T10:19:08.294417,0.3,0.9,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127401113510132,True,51.89,0.67,2025-10-22T10:19:16.761544,0.62,0.58,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142677545547485,True,56.07,0.83,2025-10-22T10:19:25.253032,0.35,0.88,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13028359413147,True,71.37,0.84,2025-10-22T10:19:33.717808,0.38,0.85,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125576496124268,True,41.97,0.67,2025-10-22T10:19:42.182209,0.58,0.68,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142748117446899,True,45.64,0.65,2025-10-22T10:19:50.681672,0.48,0.78,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.114726543426514,True,38.12,0.67,2025-10-22T10:19:59.132945,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12967848777771,True,46.35,0.67,2025-10-22T10:20:07.598603,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131994724273682,True,76.39,0.85,2025-10-22T10:20:16.066932,0.48,0.78,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141940116882324,True,52.14,0.66,2025-10-22T10:20:24.548298,0.52,0.72,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130197763442993,True,104.64,0.66,2025-10-22T10:20:33.022107,0.55,0.65,280.0
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,"['AES_192', 'AES_256_GCM']",[],6.13455605506897,True,27.29,0.48,2025-10-22T10:20:41.499625,0.65,0.55,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141214370727539,True,39.95,0.65,2025-10-22T10:20:49.989915,0.48,0.76,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.118400812149048,False,70.51,0.51,2025-10-22T10:20:58.449883,0.88,0.3,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121909856796265,True,28.43,0.66,2025-10-22T10:21:06.911007,0.55,0.7,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115945100784302,True,38.89,0.66,2025-10-22T10:21:15.366935,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129784345626831,True,40.35,0.65,2025-10-22T10:21:23.841348,0.5,0.75,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1320202350616455,True,66.19,0.85,2025-10-22T10:21:32.311461,0.45,0.8,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130774974822998,True,36.15,0.67,2025-10-22T10:21:40.782767,0.6,0.65,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.118448257446289,True,37.77,0.65,2025-10-22T10:21:49.243181,0.5,0.75,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.137576580047607,True,22.47,0.51,2025-10-22T10:21:59.225127,0.88,0.3,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.118910312652588,True,34.79,0.65,2025-10-22T10:22:07.688411,0.5,0.75,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123883008956909,True,53.86,0.67,2025-10-22T10:22:16.153904,0.58,0.68,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131239652633667,True,47.14,0.66,2025-10-22T10:22:24.625481,0.55,0.7,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1304380893707275,True,28.33,0.65,2025-10-22T10:22:33.101447,0.48,0.78,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.123853921890259,True,78.77,0.84,2025-10-22T10:22:41.570619,0.38,0.85,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.122265577316284,True,68.75,0.83,2025-10-22T10:22:50.040104,0.3,0.9,
